Category,Section,Location,Match Bytes,Match Value,Label,Code Unit
Identity,uid,042aae95,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_INSTANCE_WORK_ID_FLOAT_G"""
Identity,uid,04409ce4,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_INSTANCE_WORK_ID_FLOAT_R"""
Identity,uid,0445c79d,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_INSTANCE_WORK_ID_FLOAT_SPECIAL_HI_ROT_X"""
Identity,uid,0441a677,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_INSTANCE_WORK_ID_FLOAT_START"""
Identity,uid,043c6816,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_INSTANCE_WORK_ID_FLOAT_TERM"""
Identity,uid,042cd7d4,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_INSTANCE_WORK_ID_INT_JET_EFFECT_HANDLE"""
Identity,uid,04256b67,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_INSTANCE_WORK_ID_INT_START"""
Identity,uid,04331a90,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_INSTANCE_WORK_ID_INT_TERM"""
Identity,uid,042bbe6d,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_STATUS_KIND_NONE"""
Identity,uid,0445c88b,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_STATUS_KIND_NUM"""
Identity,uid,043e7ca8,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_STATUS_KIND_SPECIAL_HI_FALL"""
Identity,uid,04384132,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_STATUS_KIND_SPECIAL_HI_JUMP"""
Identity,uid,04256c10,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_STATUS_KIND_SPECIAL_HI_ROT"""
Identity,uid,042bbe93,55 49 44,UID,,"ds ""WEAPON_INKLING_SQUID_STATUS_KIND_SPECIAL_HI_STOP_CEIL"""
Identity,uid,0434a6c7,55 49 44,UID,,"ds ""WEAPON_KIND_INKLING_SQUID"""
Identity,uid,04296863,55 49 44,UID,,"ds ""WEAPON_SNAKE_MISSILE_INSTANCE_WORK_ID_FLOAT_GUIDE_POINT_OFFSET_X"""
Identity,uid,042ec0c0,55 49 44,UID,,"ds ""WEAPON_SNAKE_MISSILE_INSTANCE_WORK_ID_FLOAT_GUIDE_POINT_OFFSET_Y"""
Identity,uid,0432ed67,55 49 44,UID,,"ds ""WEAPON_SNAKE_MISSILE_INSTANCE_WORK_ID_FLOAT_GUIDE_POINT_OFFSET_Z"""
Identity,uid,0434efb7,55 49 44,UID,,"ds ""WEAPON_SNAKE_MISSILE_INSTANCE_WORK_ID_FLOAT_GUIDE_POINT_ORIGIN_X"""
Identity,uid,04459024,55 49 44,UID,,"ds ""WEAPON_SNAKE_MISSILE_INSTANCE_WORK_ID_FLOAT_GUIDE_POINT_ORIGIN_Y"""
Identity,uid,042968a4,55 49 44,UID,,"ds ""WEAPON_SNAKE_MISSILE_INSTANCE_WORK_ID_FLOAT_GUIDE_POINT_ORIGIN_Z"""
Identity,uid,043c3926,55 49 44,UID,,"ds ""WEAPON_SNAKE_MISSILE_INSTANCE_WORK_ID_INT_GUIDE_POINT_OFFSET_ID"""
Identity,uid,041cff70,55 69 64,Uid,,"ds ""_ZN2nn2ec19ShopServiceAccessor7RequestEPNS1_13AsyncResponseERKNS_7account3UidENS0_11ShopService6MethodEPKcRKNS1_8PostDataENS_8TimeSpanE"""
Identity,uid,042044eb,55 69 64,Uid,,"ds ""_ZN2nn2ec19ShowShopProductListEPKNS0_5NsUidEiPKcRKNS_7account10UserHandleE"""
Identity,uid,042044a4,55 69 64,Uid,,"ds ""_ZN2nn2ec22ShowShopProductDetailsENS0_5NsUidERKNS_7account10UserHandleE"""
Identity,uid,04245b1f,55 69 64,Uid,,"ds ""_ZN2nn2fs13MountSaveDataEPKcRKNS_7account3UidE"""
Identity,uid,04245ada,55 69 64,Uid,,"ds ""_ZN2nn2fs14EnsureSaveDataERKNS_7account3UidE"""
Identity,uid,04245b52,55 69 64,Uid,,"ds ""_ZN2nn2fs15GetSaveDataSizeEPlS1_RKNS_7account3UidE"""
Identity,uid,04245b83,55 69 64,Uid,,"ds ""_ZN2nn2fs18IsSaveDataExistingERKNS_7account3UidE"""
Identity,uid,04247843,55 69 64,Uid,,"ds ""_ZN2nn3web14ShowWebPageArg6SetUidERKNS_7account3UidE"""
Identity,uid,04247855,55 69 64,Uid,,"ds ""_ZN2nn3web14ShowWebPageArg6SetUidERKNS_7account3UidE"""
Identity,uid,0424c4d8,55 69 64,Uid,,"ds ""_ZN2nn3web16ShowLobbyPageArg6SetUidERKNS_7account3UidE"""
Identity,uid,0424c4ea,55 69 64,Uid,,"ds ""_ZN2nn3web16ShowLobbyPageArg6SetUidERKNS_7account3UidE"""
Identity,uid,04246bcb,75 69 64,uid,,"ds ""_ZN2nn4util12GenerateUuidEv"""
Identity,uid,04244338,55 69 64,Uid,,"ds ""_ZN2nn5album22SaveAndShareScreenshotEPKvmNS0_9ImageSizeENS0_17AlbumReportOptionERKNS_7account3UidEPKc"""
Identity,uid,04248b60,55 69 64,Uid,,"ds ""_ZN2nn5prepo10PlayReport4SaveERKNS_7account3UidE"""
Identity,uid,0424713b,75 69 64,uid,,"ds ""_ZN2nn5swkbd12SetGuideTextEPNS0_14KeyboardConfigEPKDs"""
Identity,uid,04247b0d,55 69 64,Uid,,"ds ""_ZN2nn7account11GetNicknameEPNS0_8NicknameERKNS0_3UidE"""
Identity,uid,04247ad5,55 69 64,Uid,,"ds ""_ZN2nn7account12ListAllUsersEPiPNS0_3UidEi"""
Identity,uid,0424bc93,55 69 64,Uid,,"ds ""_ZN2nn7account16GetUserExistenceEPbRKNS0_3UidE"""
Identity,uid,04247bd8,55 69 64,Uid,,"ds ""_ZN2nn7account16ShowUserSelectorEPNS0_3UidERKNS0_21UserSelectionSettingsE"""
Identity,uid,04247b99,55 69 64,Uid,,"ds ""_ZN2nn7account9GetUserIdEPNS0_3UidERKNS0_10UserHandleE"""
Identity,uid,042482fb,55 69 64,Uid,,"ds ""_ZN2nn7friends12UserPresence10InitializeERKNS_7account3UidE"""
Identity,uid,04248355,55 69 64,Uid,,"ds ""_ZN2nn7friends13GetFriendListEPiPNS0_6FriendERKNS_7account3UidEiiRKNS0_12FriendFilterE"""
Identity,uid,0424b714,55 69 64,Uid,,"ds ""_ZN2nn7friends14AddPlayHistoryERKNS_7account3UidERKNS0_26PlayHistoryRegistrationKeyERKNS0_15InAppScreenNameESA_"""
Identity,uid,04248234,55 69 64,Uid,,"ds ""_ZN2nn7friends14GetProfileListEPNS0_12AsyncContextEPNS0_7ProfileERKNS_7account3UidEPKNS5_23NetworkServiceAccountIdEi"""
Identity,uid,0424854a,55 69 64,Uid,,"ds ""_ZN2nn7friends16UpdateFriendInfoEPNS0_6FriendERKNS_7account3UidEPKNS3_23NetworkServiceAccountIdEi"""
Identity,uid,04248422,55 69 64,Uid,,"ds ""_ZN2nn7friends17NotificationQueue10InitializeERKNS_7account3UidE"""
Identity,uid,042481de,55 69 64,Uid,,"ds ""_ZN2nn7friends18GetBlockedUserListEPiPNS_7account23NetworkServiceAccountIdERKNS2_3UidEii"""
Identity,uid,042480fa,55 69 64,Uid,,"ds ""_ZN2nn7friends18ShowUserDetailInfoERKNS_7account3UidERKNS1_23NetworkServiceAccountIdERKNS0_15InAppScreenNameESA_"""
Identity,uid,0424bd32,55 69 64,Uid,,"ds ""_ZN2nn7friends29GetPlayHistoryRegistrationKeyEPNS0_26PlayHistoryRegistrationKeyERKNS_7account3UidEb"""
Identity,uid,041f458f,75 69 64,uid,,"ds ""_ZN3app23FighterSnakeFinalModule22get_guide_point_offsetEii"""
Identity,uid,0436bad7,75 69 64,uid,,"ds ""cam_school_detail_guide"""
Identity,uid,044375f2,75 69 64,uid,,"ds ""get_guide_point_offset"""
Identity,uid,04307b7e,75 69 64,uid,,"ds ""guide_attention_loop"""
Identity,uid,04318507,75 69 64,uid,,"ds ""guide_attention_off"""
Identity,uid,042e6919,75 69 64,uid,,"ds ""guide_attention_on"""
Identity,uid,042b356f,75 69 64,uid,,"ds ""guide_btn_off"""
Identity,uid,042f745f,75 69 64,uid,s_guide_btn_on_042f745e,"ds ""guide_btn_on"""
Identity,uid,043077e3,75 69 64,uid,,"ds ""guide_height"""
Identity,uid,04411c50,75 69 64,uid,,"ds ""guide_origin"""
Identity,uid,04400c31,75 69 64,uid,,"ds ""guide_pop_decide"""
Identity,uid,04432762,75 69 64,uid,,"ds ""guide_pop_in"""
Identity,uid,0436bab7,75 69 64,uid,,"ds ""guide_pop_out"""
Identity,uid,0427fcb2,75 69 64,uid,,"ds ""guide_width"""
Identity,uid,04400674,75 69 64,uid,,"ds ""is_guide_decided"""
Identity,uid,0438ba8f,75 69 64,uid,,"ds ""mel_rule_select_guide1"""
Identity,uid,0436b43d,75 69 64,uid,,"ds ""mel_rule_select_guide2"""
Identity,uid,04349244,75 69 64,uid,,"ds ""mel_wazalist_open_guide_01"""
Identity,uid,0441186f,75 69 64,uid,,"ds ""mel_wazalist_open_guide_03"""
Identity,uid,0435a5ec,75 69 64,uid,,"ds ""mel_wazalist_open_guide_04"""
Identity,uid,042a1974,75 69 64,uid,,"ds ""mnu_amiibo_reading_helpguide_guide"""
Identity,uid,042a197a,75 69 64,uid,,"ds ""mnu_amiibo_reading_helpguide_guide"""
Identity,uid,04420fdd,75 69 64,uid,,"ds ""mnu_insert_popup_move_guide"""
Identity,uid,04338e4f,75 69 64,uid,,"ds ""mnu_insert_popup_skip_guide"""
Identity,uid,04432835,75 69 64,uid,,"ds ""mnu_movie_skip_guide"""
Identity,uid,043290bc,75 69 64,uid,,"ds ""mnu_online_room_inside_team_change_guide"""
Identity,uid,04432664,75 69 64,uid,,"ds ""mnu_spirits_itemview_sort_guide"""
Identity,uid,042c44e7,75 69 64,uid,,"ds ""mnu_spirits_recall_rev_lookup_guide"""
Identity,uid,042b39ce,75 69 64,uid,,"ds ""mnu_spirits_sort_guide"""
Identity,uid,0436b1da,75 69 64,uid,,"ds ""mnu_stgcreate_edit_back_guide"""
Identity,uid,042d5bb4,75 69 64,uid,,"ds ""mnu_stgcreate_edit_chg_layer_guide"""
Identity,uid,044121e0,75 69 64,uid,,"ds ""mnu_stgcreate_edit_chg_layer_guide_lefthand"""
Identity,uid,042e6b67,75 69 64,uid,,"ds ""mnu_stgcreate_edit_fix_guide"""
Identity,uid,0436bc20,75 69 64,uid,,"ds ""mnu_stgcreate_edit_fix_guide_lefthand"""
Identity,uid,043f01cd,75 69 64,uid,,"ds ""mnu_stgcreate_edit_grid_guide"""
Identity,uid,043defa3,75 69 64,uid,,"ds ""mnu_stgcreate_edit_stage_reset_guide"""
Identity,uid,043ad0de,75 69 64,uid,,"ds ""mnu_stgcreate_edit_stop_guide"""
Identity,uid,043f0191,75 69 64,uid,,"ds ""mnu_stgcreate_edit_stop_guide_lefthand"""
Identity,uid,04400586,75 69 64,uid,,"ds ""mnu_technique_scroll_guide"""
Identity,uid,042d5308,75 69 64,uid,,"ds ""mnu_technique_scroll_joy_guide"""
Identity,uid,04442e5d,75 69 64,uid,,"ds ""pos_guide"""
Identity,uid,043393a3,75 69 64,uid,,"ds ""selector_guide"""
Identity,uid,044542f9,75 69 64,uid,,"ds ""set_btn_guide"""
Identity,uid,0424ed7f,75 69 64,uid,,"ds ""set_txt_guide"""
Identity,uid,04369afa,75 69 64,uid,,"ds ""sfx_chara_guide_mt"""
Identity,uid,042a07c0,75 69 64,uid,,"ds ""sfx_stage_guide_mt"""
Identity,uid,04452258,75 69 64,uid,,"ds ""squid"""
Identity,uid,04348e74,75 69 64,uid,,"ds ""txt_guide"""
Identity,uid,0426dbf5,75 69 64,uid,,"ds ""void boost::topo_sort_visitor<std::__1::back_insert_iterator<std::__1::vector<void *, nu::ModuleAllocator<void *> > > >::back_edge(const Edge &, Graph &) [OutputIterator = std::__1::back_insert_iterator<std::__1::vector<void *, nu::ModuleAllocator<void *> > >, Edge = boost::detail::edge_desc_impl<boost::bidirectional_tag, void *>, Graph = const boost::adjacency_list<boost::listS, boost::listS, boost::bidirectionalS, boost::property<boost::vertex_index_t, long, nu::Graph<boost::uuids::uuid, std::__1::pair<nu::InstanceHandle<nu::RenderPassBase>, nu::InstanceHandle<nu::RenderPassBase> > >::vertex_property>, nu::Graph<boost::uuids::uuid, std::__1::pair<nu::InstanceHandle<nu::RenderPassBase>, nu::InstanceHandle<nu::RenderPassBase> > >::edge_property, boost::no_property, boost::listS>]"""
Identity,uid,0426dbfc,75 69 64,uid,,"ds ""void boost::topo_sort_visitor<std::__1::back_insert_iterator<std::__1::vector<void *, nu::ModuleAllocator<void *> > > >::back_edge(const Edge &, Graph &) [OutputIterator = std::__1::back_insert_iterator<std::__1::vector<void *, nu::ModuleAllocator<void *> > >, Edge = boost::detail::edge_desc_impl<boost::bidirectional_tag, void *>, Graph = const boost::adjacency_list<boost::listS, boost::listS, boost::bidirectionalS, boost::property<boost::vertex_index_t, long, nu::Graph<boost::uuids::uuid, std::__1::pair<nu::InstanceHandle<nu::RenderPassBase>, nu::InstanceHandle<nu::RenderPassBase> > >::vertex_property>, nu::Graph<boost::uuids::uuid, std::__1::pair<nu::InstanceHandle<nu::RenderPassBase>, nu::InstanceHandle<nu::RenderPassBase> > >::edge_property, boost::no_property, boost::listS>]"""
Identity,uid,0426dc88,75 69 64,uid,,"ds ""void boost::topo_sort_visitor<std::__1::back_insert_iterator<std::__1::vector<void *, nu::ModuleAllocator<void *> > > >::back_edge(const Edge &, Graph &) [OutputIterator = std::__1::back_insert_iterator<std::__1::vector<void *, nu::ModuleAllocator<void *> > >, Edge = boost::detail::edge_desc_impl<boost::bidirectional_tag, void *>, Graph = const boost::adjacency_list<boost::listS, boost::listS, boost::bidirectionalS, boost::property<boost::vertex_index_t, long, nu::Graph<boost::uuids::uuid, std::__1::pair<nu::InstanceHandle<nu::RenderPassBase>, nu::InstanceHandle<nu::RenderPassBase> > >::vertex_property>, nu::Graph<boost::uuids::uuid, std::__1::pair<nu::InstanceHandle<nu::RenderPassBase>, nu::InstanceHandle<nu::RenderPassBase> > >::edge_property, boost::no_property, boost::listS>]"""
Identity,uid,0426dc8f,75 69 64,uid,,"ds ""void boost::topo_sort_visitor<std::__1::back_insert_iterator<std::__1::vector<void *, nu::ModuleAllocator<void *> > > >::back_edge(const Edge &, Graph &) [OutputIterator = std::__1::back_insert_iterator<std::__1::vector<void *, nu::ModuleAllocator<void *> > >, Edge = boost::detail::edge_desc_impl<boost::bidirectional_tag, void *>, Graph = const boost::adjacency_list<boost::listS, boost::listS, boost::bidirectionalS, boost::property<boost::vertex_index_t, long, nu::Graph<boost::uuids::uuid, std::__1::pair<nu::InstanceHandle<nu::RenderPassBase>, nu::InstanceHandle<nu::RenderPassBase> > >::vertex_property>, nu::Graph<boost::uuids::uuid, std::__1::pair<nu::InstanceHandle<nu::RenderPassBase>, nu::InstanceHandle<nu::RenderPassBase> > >::edge_property, boost::no_property, boost::listS>]"""
Identity,uid,01c37180,75 69 44,uiD,,"ldr x21,[x11, #0x8d0]=>DAT_0532e8d0"
Identity,pid,043bcc6a,50 49 44,PID,,?? 50h    P
Identity,pid,0449bf2b,50 49 44,PID,,?? 50h    P
Identity,pid,0496b318,50 69 64,Pid,,?? 50h    P
Identity,pid,042f4212,50 49 44,PID,,"ds ""CHARGE_LEVEL_RAPID"""
Identity,pid,042a7437,50 49 44,PID,,"ds ""FIGHTER_GAMEWATCH_STATUS_SPECIAL_N_FLAG_RAPID_CHECK"""
Identity,pid,0444bed8,50 49 44,PID,,"ds ""FIGHTER_JACK_STATUS_SPECIAL_N_FLAG_BARRAGE_CHECK_RAPID"""
Identity,pid,043c71da,50 49 44,PID,,"ds ""FIGHTER_JACK_STATUS_SPECIAL_N_FLAG_CHECK_BUTTON_RAPID"""
Identity,pid,043d7c28,50 49 44,PID,,"ds ""FIGHTER_JACK_STATUS_SPECIAL_N_INT_BUTTON_RAPID_COUNT"""
Identity,pid,044569f0,50 49 44,PID,,"ds ""FIGHTER_LOG_ATTACK_KIND_SCOPE_RAPID"""
Identity,pid,042713ef,50 49 44,PID,,"ds ""FIGHTER_LOG_DATA_FLAG_RAPID_INTERVAL_FLAG"""
Identity,pid,0433b6f9,50 49 44,PID,,"ds ""FIGHTER_LOG_DATA_INT_PREV_RAPID_COUNT"""
Identity,pid,04444c57,50 49 44,PID,,"ds ""FIGHTER_LOG_DATA_INT_RAPID_COUNT"""
Identity,pid,0435ca68,50 49 44,PID,,"ds ""FIGHTER_LOG_DATA_INT_RAPID_COUNT_FLAG"""
Identity,pid,042d787f,50 49 44,PID,,"ds ""FIGHTER_LOG_DATA_INT_RAPID_INTERVAL_TIME"""
Identity,pid,042b5690,50 49 44,PID,,"ds ""FIGHTER_LOG_DATA_INT_RAPID_INTERVAL_TIME_MIN"""
Identity,pid,0432c42b,50 49 44,PID,,"ds ""FIGHTER_LOG_MASK_FLAG_ATTACK_KIND_SCOPE_RAPID"""
Identity,pid,0426bb11,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_GENERATE_ARTICLE_RAPIDSHOT_BULLET"""
Identity,pid,043ba0c1,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STATUS_WORK_END"""
Identity,pid,0428d025,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STATUS_WORK_ID_FLAG_CONTINUE"""
Identity,pid,0429ed04,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STATUS_WORK_ID_FLAG_LOOP"""
Identity,pid,043259c0,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STATUS_WORK_ID_FLAG_LOOP_ACCEPT"""
Identity,pid,043dbccd,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STATUS_WORK_ID_FLAG_PRE_START"""
Identity,pid,042d1e89,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STATUS_WORK_ID_FLOAT_PRE_START"""
Identity,pid,0425ad89,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STATUS_WORK_ID_INT_PRE_START"""
Identity,pid,0425adc3,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STATUS_WORK_ID_INT_STEP"""
Identity,pid,042d1e4f,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STATUS_WORK_ID_INT_STEP_PREV"""
Identity,pid,043dbd08,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STEP_END"""
Identity,pid,0428d087,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STEP_SHOT"""
Identity,pid,0428d05f,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STEP_START"""
Identity,pid,042e2ba7,50 49 44,PID,,"ds ""FIGHTER_MIIENEMYG_RAPID_SHOT_STEP_TERM"""
Identity,pid,0427aa85,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_GENERATE_ARTICLE_RAPIDSHOT_BULLET"""
Identity,pid,042d014f,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STATUS_WORK_END"""
Identity,pid,0444e2ce,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STATUS_WORK_ID_FLAG_CONTINUE"""
Identity,pid,0433448f,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STATUS_WORK_ID_FLAG_LOOP"""
Identity,pid,0443d58d,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STATUS_WORK_ID_FLAG_LOOP_ACCEPT"""
Identity,pid,042adb6f,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STATUS_WORK_ID_FLAG_PRE_START"""
Identity,pid,04302825,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STATUS_WORK_ID_FLOAT_PRE_START"""
Identity,pid,043b8407,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STATUS_WORK_ID_INT_PRE_START"""
Identity,pid,043027f0,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STATUS_WORK_ID_INT_STEP"""
Identity,pid,0427a9d5,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STATUS_WORK_ID_INT_STEP_PREV"""
Identity,pid,0444e308,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STEP_END"""
Identity,pid,043b8441,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STEP_SHOT"""
Identity,pid,04323c72,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STEP_START"""
Identity,pid,042d017c,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_STEP_TERM"""
Identity,pid,04259283,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_TRANSITION_TERM_ID_FALL"""
Identity,pid,043868fe,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_TRANSITION_TERM_ID_LANDING"""
Identity,pid,0427aa3e,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_TRANSITION_TERM_ID_START"""
Identity,pid,0443d6a5,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_TRANSITION_TERM_ID_TERM"""
Identity,pid,0441c7e8,50 49 44,PID,,"ds ""FIGHTER_MIIGUNNER_RAPID_SHOT_TRANSITION_TERM_ID_WAIT"""
Identity,pid,04343e98,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_INSTANCE_WORK_ID_FLOAT_RAPID_SLASH_BRAKE_SPD_X"""
Identity,pid,0429ce73,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_INSTANCE_WORK_ID_FLOAT_RAPID_SLASH_START_SPD_X_MUL"""
Identity,pid,04302602,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_STATUS_RAPID_SLASH_FLAG_CHARGE_MAX"""
Identity,pid,043a7265,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_STATUS_RAPID_SLASH_FLAG_CONTINUE_MOT"""
Identity,pid,043d9d7c,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_STATUS_RAPID_SLASH_FLAG_START"""
Identity,pid,043128e3,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_STATUS_RAPID_SLASH_FLAG_TURN"""
Identity,pid,04386607,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_STATUS_RAPID_SLASH_TERM"""
Identity,pid,04269cbe,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_STATUS_RAPID_SLASH_WORK_FLOAT_START"""
Identity,pid,04269c80,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_STATUS_RAPID_SLASH_WORK_INT_CHARGE_COUNT"""
Identity,pid,0428b33b,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_STATUS_RAPID_SLASH_WORK_INT_CHARGE_COUNT_MAX"""
Identity,pid,043d9daf,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_STATUS_RAPID_SLASH_WORK_INT_SITUATION_PREV"""
Identity,pid,0428b304,50 49 44,PID,,"ds ""FIGHTER_MIISWORDSMAN_STATUS_RAPID_SLASH_WORK_INT_START"""
Identity,pid,04403fd7,50 49 44,PID,,"ds ""FIGHTER_SSCOPE_STEP_RAPID"""
Identity,pid,0433ca94,50 49 44,PID,,"ds ""FIGHTER_STATUS_GLIDE_FLAG_RAPID_FALL"""
Identity,pid,0435dfbd,50 49 44,PID,,"ds ""FIGHTER_STATUS_GLIDE_WORK_RAPID_FALL_COUNT"""
Identity,pid,043bfb46,50 49 44,PID,,"ds ""ITEM_KIND_FOR_DUET_GENESECTRAPIDSHOT"""
Identity,pid,042d79bf,50 49 44,PID,,"ds ""ITEM_KIND_GENESECTRAPIDSHOT"""
Identity,pid,042d1e32,50 49 44,PID,,"ds ""MIIENEMYG_SPECIAL_N2_RAPID_SHOT"""
Identity,pid,04335c94,50 49 44,PID,,"ds ""MIIENEMYS_SPECIAL_N1_RAPID_SLASH"""
Identity,pid,04344125,50 49 44,PID,,"ds ""MIIGUNNER_SPECIAL_N_RAPID_SHOT"""
Identity,pid,043fb220,50 49 44,PID,,"ds ""MIISWORDSMAN_SPECIAL_N_RAPID_SLASH"""
Identity,pid,04358f15,70 49 44,pID,,"ds ""SV_GroupID"""
Identity,pid,04433537,50 49 44,PID,,"ds ""WEAPON_KIND_MIIENEMYG_RAPIDSHOT_BULLET"""
Identity,pid,042e76aa,50 49 44,PID,,"ds ""WEAPON_KIND_MIIGUNNER_RAPIDSHOT_BULLET"""
Identity,pid,04302985,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_FLAG_GROUND_TOUCH"""
Identity,pid,042d03d3,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_FLAG_START"""
Identity,pid,04323f1c,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_FLAG_TERM"""
Identity,pid,0429d39b,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_FLOAT_BASE_LENGTH"""
Identity,pid,043da173,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_FLOAT_SCALE"""
Identity,pid,0440c68f,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_FLOAT_SPEED"""
Identity,pid,042f1ca8,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_FLOAT_START"""
Identity,pid,0442d1ba,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_FLOAT_TERM"""
Identity,pid,0442d179,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_INT_EFFECT_ID"""
Identity,pid,0440c64c,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_INT_EFFECT_KIND"""
Identity,pid,042d0411,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_INT_START"""
Identity,pid,04334623,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_INSTANCE_WORK_ID_INT_TERM"""
Identity,pid,0429d473,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_STATUS_KIND_FLY"""
Identity,pid,043a7929,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_STATUS_KIND_NONE"""
Identity,pid,04354f00,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_STATUS_KIND_NUM"""
Identity,pid,042e1143,50 49 44,PID,,"ds ""WEAPON_MIIGUNNER_RAPIDSHOT_BULLET_STATUS_KIND_STAY"""
